,id,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10
208,290,[0.004 0.082 0.446 0.469],[0.    0.004 0.527 0.    0.469],[0.    0.    0.004 0.    0.082 0.446 0.    0.    0.468 0.001],0.5526666666666666,0.7449999999999999,0.7927777777777778
209,291,[0.    0.014 0.857 0.129],[0.    0.    0.871 0.    0.129],[0.    0.    0.    0.    0.014 0.857 0.    0.    0.129 0.   ],0.8093333333333333,0.83875,0.8733333333333333
210,292,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
211,293,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
212,294,[0.    0.067 0.933 0.   ],[0. 0. 1. 0. 0.],[0.    0.    0.    0.    0.067 0.933 0.    0.    0.    0.   ],0.9106666666666667,1.0,0.9255555555555557
213,295,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
214,296,[0.    0.    0.667 0.333],[0.    0.    0.667 0.    0.333],[0.    0.    0.    0.    0.    0.667 0.    0.    0.333 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
215,301,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
216,302,[0.    0.    0.286 0.714],[0.    0.    0.286 0.    0.714],[0.    0.    0.    0.    0.    0.286 0.    0.    0.714 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
217,303,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
218,304,[0.    0.01  0.971 0.019],[0.    0.    0.981 0.    0.019],[0.    0.    0.    0.    0.01  0.971 0.    0.    0.019 0.   ],0.9613333333333333,0.97625,0.9677777777777777
219,305,[0.    0.322 0.621 0.057],[0.    0.    0.943 0.    0.057],[0.    0.    0.    0.    0.322 0.621 0.    0.    0.057 0.   ],0.5906666666666668,0.9287499999999999,0.8255555555555555
220,306,[0.    0.004 0.562 0.434],[0.    0.    0.566 0.    0.434],[0.    0.    0.    0.    0.004 0.562 0.    0.    0.434 0.   ],0.6613333333333333,0.7499999999999999,0.8844444444444445
221,307,[0.002 0.016 0.901 0.081],[0.    0.002 0.917 0.    0.081],[0.    0.    0.002 0.    0.016 0.901 0.    0.    0.08  0.002],0.868,0.8962500000000001,0.8894444444444445
222,308,[0.072 0.107 0.491 0.33 ],[0.    0.072 0.598 0.    0.33 ],[0.    0.    0.072 0.    0.107 0.491 0.    0.    0.328 0.002],0.4280000000000001,0.66,0.6955555555555557
223,309,[0.057 0.033 0.564 0.346],[0.    0.057 0.597 0.    0.346],[0.    0.    0.057 0.    0.033 0.564 0.    0.    0.346 0.   ],0.5466666666666666,0.6787499999999999,0.7888888888888889
224,310,[0.201 0.129 0.316 0.354],[0.    0.201 0.445 0.    0.354],[0.    0.    0.201 0.    0.129 0.316 0.    0.    0.347 0.007],0.22666666666666666,0.5,0.6588888888888889
225,311,[0.    0.353 0.458 0.188],[0.    0.    0.812 0.    0.188],[0.    0.    0.    0.    0.353 0.458 0.    0.    0.186 0.002],0.41533333333333333,0.7649999999999999,0.775
226,312,[0.007 0.395 0.275 0.323],[0.    0.007 0.67  0.    0.323],[0.    0.    0.007 0.    0.395 0.275 0.    0.    0.32  0.003],0.324,0.74125,0.7666666666666667
227,313,[0.002 0.051 0.305 0.642],[0.    0.002 0.356 0.    0.642],[0.    0.    0.002 0.    0.051 0.305 0.    0.    0.556 0.085],0.596,0.7474999999999999,0.7350000000000001
228,314,[0.016 0.032 0.815 0.138],[0.    0.016 0.846 0.    0.138],[0.    0.    0.016 0.    0.032 0.815 0.    0.    0.138 0.   ],0.7526666666666667,0.8074999999999999,0.8361111111111111
229,315,[0.102 0.01  0.453 0.435],[0.    0.102 0.463 0.    0.435],[0.    0.    0.102 0.    0.01  0.453 0.    0.    0.434 0.001],0.5173333333333333,0.6225,0.7655555555555554
230,316,[0.014 0.084 0.637 0.265],[0.    0.014 0.722 0.    0.265],[0.    0.    0.014 0.    0.084 0.637 0.    0.    0.263 0.002],0.5359999999999999,0.733125,0.7777777777777779
231,317,[0.    0.068 0.656 0.276],[0.    0.    0.724 0.    0.276],[0.    0.    0.    0.    0.068 0.656 0.    0.    0.276 0.   ],0.5760000000000001,0.7500000000000001,0.8133333333333335
232,318,[0.02  0.039 0.686 0.255],[0.    0.02  0.725 0.    0.255],[0.    0.    0.02  0.    0.039 0.686 0.    0.    0.235 0.02 ],0.588,0.7249999999999999,0.8011111111111113
233,319,[0.    0.241 0.262 0.497],[0.    0.    0.503 0.    0.497],[0.    0.    0.    0.    0.241 0.262 0.    0.    0.497 0.   ],0.3453333333333333,0.7499999999999999,0.7777777777777778
234,320,[0.    0.091 0.091 0.818],[0.    0.    0.182 0.    0.818],[0.    0.    0.    0.    0.091 0.091 0.    0.    0.727 0.091],0.7573333333333334,0.7725,0.6966666666666667
235,321,[0.   0.   0.25 0.75],[0.   0.   0.25 0.   0.75],[0.   0.   0.   0.   0.   0.25 0.   0.   0.75 0.  ],0.6666666666666666,0.7500000000000001,0.888888888888889
236,322,[0.    0.053 0.789 0.158],[0.    0.    0.842 0.    0.158],[0.    0.    0.    0.    0.053 0.789 0.    0.    0.158 0.   ],0.7186666666666667,0.8024999999999999,0.8300000000000002
237,323,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
238,326,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
239,327,[0.    0.    0.865 0.135],[0.    0.    0.865 0.    0.135],[0.    0.    0.    0.    0.    0.865 0.    0.    0.135 0.   ],0.82,0.8312499999999998,0.8888888888888888
240,328,[0.  0.1 0.8 0.1],[0.  0.  0.9 0.  0.1],[0.  0.  0.  0.  0.1 0.8 0.  0.  0.1 0. ],0.7333333333333334,0.875,0.7777777777777779
241,329,[0.    0.005 0.409 0.586],[0.    0.    0.414 0.    0.586],[0.    0.    0.    0.    0.005 0.409 0.    0.    0.586 0.   ],0.6599999999999999,0.7499999999999999,0.8833333333333333
242,330,[0.006 0.009 0.894 0.091],[0.    0.006 0.903 0.    0.091],[0.    0.    0.006 0.    0.009 0.894 0.    0.    0.083 0.009],0.8586666666666667,0.8787499999999999,0.8816666666666666
243,331,[0.    0.667 0.083 0.25 ],[0.   0.   0.75 0.   0.25],[0.    0.    0.    0.    0.667 0.083 0.    0.    0.125 0.125],0.556,0.7500000000000001,0.6855555555555556
244,332,[0.029 0.145 0.509 0.317],[0.    0.029 0.655 0.    0.317],[0.    0.    0.029 0.    0.145 0.509 0.    0.    0.317 0.   ],0.4346666666666666,0.714375,0.7455555555555556
245,333,[0.014 0.164 0.425 0.398],[0.    0.014 0.588 0.    0.398],[0.    0.    0.014 0.    0.164 0.425 0.    0.    0.397 0.001],0.43,0.7324999999999999,0.7616666666666666
246,334,[0.151 0.01  0.519 0.32 ],[0.    0.151 0.529 0.    0.32 ],[0.    0.    0.151 0.    0.01  0.519 0.    0.    0.32  0.   ],0.45199999999999996,0.56125,0.7666666666666667
247,335,[0.01  0.104 0.527 0.359],[0.    0.01  0.631 0.    0.359],[0.    0.    0.01  0.    0.104 0.527 0.    0.    0.185 0.174],0.5146666666666667,0.7374999999999999,0.6555555555555556
248,336,[0.018 0.094 0.4   0.488],[0.    0.018 0.494 0.    0.488],[0.    0.    0.018 0.    0.094 0.4   0.    0.    0.485 0.004],0.5173333333333333,0.7274999999999999,0.7605555555555557
249,337,[0.001 0.019 0.599 0.38 ],[0.    0.001 0.619 0.    0.38 ],[0.    0.    0.001 0.    0.019 0.599 0.    0.    0.379 0.001],0.6393333333333333,0.7487499999999999,0.8650000000000001
250,338,[0.022 0.018 0.575 0.386],[0.    0.022 0.593 0.    0.386],[0.    0.    0.022 0.    0.018 0.575 0.    0.    0.384 0.002],0.614,0.7231249999999998,0.8427777777777777
251,339,[0.    0.147 0.607 0.246],[0.    0.    0.754 0.    0.246],[0.    0.    0.    0.    0.147 0.607 0.    0.    0.244 0.002],0.476,0.7500000000000001,0.7755555555555554
252,340,[0.001 0.092 0.464 0.442],[0.    0.001 0.556 0.    0.442],[0.    0.    0.001 0.    0.092 0.464 0.    0.    0.441 0.001],0.5419999999999999,0.748125,0.7838888888888889
253,341,[0.    0.695 0.27  0.035],[0.    0.    0.965 0.    0.035],[0.    0.    0.    0.    0.695 0.27  0.    0.    0.035 0.   ],0.62,0.9562499999999999,0.8500000000000001
254,342,[0.001 0.122 0.79  0.087],[0.    0.001 0.912 0.    0.087],[0.    0.    0.001 0.    0.122 0.79  0.    0.    0.086 0.001],0.7200000000000001,0.8899999999999999,0.7911111111111112
255,343,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
256,344,[0.    0.551 0.163 0.286],[0.    0.    0.714 0.    0.286],[0.    0.    0.    0.    0.551 0.163 0.    0.    0.286 0.   ],0.4493333333333333,0.7500000000000001,0.7777777777777777
257,345,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
258,347,[0. 1. 0. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
259,348,[0.  0.5 0.  0.5],[0.  0.  0.5 0.  0.5],[0.  0.  0.  0.  0.5 0.  0.  0.  0.5 0. ],0.6666666666666666,0.7499999999999999,0.888888888888889
260,353,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
261,354,[0.02  0.    0.959 0.02 ],[0.    0.02  0.959 0.    0.02 ],[0.    0.    0.02  0.    0.    0.959 0.    0.    0.01  0.01 ],0.9460000000000001,0.9493749999999997,0.9550000000000002
262,355,[0.226 0.003 0.235 0.536],[0.    0.226 0.238 0.    0.536],[0.    0.    0.226 0.    0.003 0.235 0.    0.    0.536 0.   ],0.38133333333333336,0.5,0.7744444444444445
263,356,[0.006 0.    0.624 0.37 ],[0.    0.006 0.624 0.    0.37 ],[0.    0.    0.006 0.    0.    0.624 0.    0.    0.37  0.   ],0.6586666666666666,0.7424999999999999,0.8822222222222222
264,357,[0.001 0.001 0.897 0.101],[0.    0.001 0.898 0.    0.101],[0.    0.    0.001 0.    0.001 0.897 0.    0.    0.1   0.001],0.8626666666666667,0.8724999999999999,0.8855555555555555
265,358,[0.    0.007 0.47  0.523],[0.    0.    0.477 0.    0.523],[0.    0.    0.    0.    0.007 0.47  0.    0.    0.452 0.071],0.6573333333333333,0.7499999999999999,0.8022222222222222
266,359,[0.057 0.116 0.458 0.369],[0.    0.057 0.574 0.    0.369],[0.    0.    0.057 0.    0.116 0.458 0.    0.    0.342 0.027],0.436,0.67875,0.6844444444444444
267,360,[0.086 0.127 0.602 0.185],[0.    0.086 0.728 0.    0.185],[0.    0.    0.086 0.    0.127 0.602 0.    0.    0.166 0.02 ],0.4693333333333333,0.6606249999999999,0.6605555555555557
268,361,[0.008 0.089 0.595 0.307],[0.    0.008 0.684 0.    0.307],[0.    0.    0.008 0.    0.089 0.595 0.    0.    0.277 0.03 ],0.5366666666666666,0.739375,0.7472222222222222
269,362,[0.003 0.18  0.38  0.438],[0.    0.003 0.56  0.    0.438],[0.    0.    0.003 0.    0.18  0.38  0.    0.    0.385 0.053],0.42333333333333334,0.746875,0.716111111111111
270,363,[0.024 0.007 0.485 0.485],[0.    0.024 0.491 0.    0.485],[0.    0.    0.024 0.    0.007 0.485 0.    0.    0.485 0.   ],0.626,0.7199999999999999,0.855
271,364,[0.054 0.189 0.549 0.208],[0.    0.054 0.738 0.    0.208],[0.    0.    0.054 0.    0.189 0.549 0.    0.    0.208 0.   ],0.3986666666666667,0.6825,0.717777777777778
272,365,[0.018 0.142 0.447 0.393],[0.    0.018 0.589 0.    0.393],[0.    0.    0.018 0.    0.142 0.447 0.    0.    0.387 0.005],0.45333333333333337,0.7274999999999999,0.7516666666666666
273,366,[0.001 0.196 0.72  0.083],[0.    0.001 0.916 0.    0.083],[0.    0.    0.001 0.    0.196 0.72  0.    0.    0.025 0.058],0.6266666666666666,0.8949999999999999,0.7955555555555555
274,367,[0.    0.    0.935 0.065],[0.    0.    0.935 0.    0.065],[0.    0.    0.    0.    0.    0.935 0.    0.    0.065 0.   ],0.9133333333333334,0.9187500000000001,0.9277777777777778
275,368,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
276,370,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
277,371,[0.    0.333 0.667 0.   ],[0. 0. 1. 0. 0.],[0.    0.    0.    0.    0.333 0.667 0.    0.    0.    0.   ],0.6666666666666666,1.0,0.888888888888889
278,378,[0.351 0.    0.243 0.405],[0.    0.351 0.243 0.    0.405],[0.    0.    0.351 0.    0.    0.243 0.    0.    0.405 0.   ],0.342,0.49937499999999996,0.7772222222222223
279,379,[0.346 0.385 0.088 0.181],[0.    0.346 0.473 0.    0.181],[0.    0.    0.346 0.    0.385 0.088 0.    0.    0.181 0.   ],0.308,0.5237499999999999,0.68
280,380,[0.001 0.071 0.527 0.401],[0.    0.001 0.598 0.    0.401],[0.    0.    0.001 0.    0.071 0.527 0.    0.    0.361 0.04 ],0.5706666666666668,0.7487499999999999,0.7644444444444446
281,381,[0.038 0.038 0.5   0.423],[0.    0.038 0.538 0.    0.423],[0.    0.    0.038 0.    0.038 0.5   0.    0.    0.423 0.   ],0.5646666666666667,0.7018749999999998,0.8038888888888889
282,382,[0.    0.    0.828 0.172],[0.    0.    0.828 0.    0.172],[0.    0.    0.    0.    0.    0.828 0.    0.    0.166 0.006],0.7706666666666666,0.7849999999999999,0.8822222222222222
283,383,[0.008 0.016 0.823 0.153],[0.    0.008 0.839 0.    0.153],[0.    0.    0.008 0.    0.016 0.823 0.    0.    0.116 0.036],0.7639999999999999,0.79875,0.8216666666666667
284,384,[0.004 0.026 0.581 0.389],[0.    0.004 0.607 0.    0.389],[0.    0.    0.004 0.    0.026 0.581 0.    0.    0.092 0.297],0.6266666666666666,0.7449999999999999,0.7533333333333332
285,385,[0.001 0.219 0.423 0.358],[0.    0.001 0.641 0.    0.358],[0.    0.    0.001 0.    0.219 0.423 0.    0.    0.351 0.006],0.37399999999999994,0.7487499999999999,0.7699999999999999
286,386,[0.001 0.074 0.379 0.546],[0.    0.001 0.453 0.    0.546],[0.    0.    0.001 0.    0.074 0.379 0.    0.    0.421 0.125],0.5666666666666668,0.74875,0.6944444444444444
287,387,[0.    0.018 0.7   0.282],[0.    0.    0.718 0.    0.282],[0.    0.    0.    0.    0.018 0.7   0.    0.    0.271 0.011],0.6426666666666666,0.7500000000000001,0.8566666666666667
288,388,[0.    0.223 0.387 0.389],[0.    0.    0.611 0.    0.389],[0.    0.    0.    0.    0.223 0.387 0.    0.    0.389 0.   ],0.3686666666666667,0.7499999999999999,0.7772222222222225
289,389,[0.053 0.343 0.202 0.402],[0.    0.053 0.545 0.    0.402],[0.    0.    0.053 0.    0.343 0.202 0.    0.    0.393 0.009],0.3266666666666667,0.68375,0.7088888888888889
290,390,[0.08  0.096 0.474 0.35 ],[0.   0.08 0.57 0.   0.35],[0.    0.    0.08  0.    0.096 0.474 0.    0.    0.322 0.028],0.43199999999999994,0.6499999999999998,0.6622222222222223
291,391,[0.    0.019 0.448 0.533],[0.    0.    0.467 0.    0.533],[0.    0.    0.    0.    0.019 0.448 0.    0.    0.502 0.032],0.6413333333333334,0.7499999999999999,0.8327777777777778
292,392,[0.    0.007 0.655 0.338],[0.    0.    0.662 0.    0.338],[0.    0.    0.    0.    0.007 0.655 0.    0.    0.338 0.   ],0.6573333333333333,0.7500000000000001,0.8811111111111113
293,393,[0.    0.    0.167 0.833],[0.    0.    0.167 0.    0.833],[0.    0.    0.    0.    0.    0.167 0.    0.    0.833 0.   ],0.7773333333333333,0.79125,0.888888888888889
294,395,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002
295,397,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002
296,402,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002
297,403,[0.    0.    0.723 0.277],[0.    0.    0.723 0.    0.277],[0.    0.    0.    0.    0.    0.723 0.    0.    0.277 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889
298,404,[0.    0.016 0.847 0.137],[0.    0.    0.863 0.    0.137],[0.    0.    0.    0.    0.016 0.847 0.    0.    0.137 0.   ],0.7959999999999999,0.82875,0.8711111111111112
299,405,[0.005 0.003 0.808 0.184],[0.    0.005 0.81  0.    0.184],[0.    0.    0.005 0.    0.003 0.808 0.    0.    0.183 0.001],0.7440000000000001,0.763125,0.8788888888888889
300,406,[0.376 0.    0.612 0.012],[0.    0.376 0.612 0.    0.012],[0.    0.    0.376 0.    0.    0.612 0.    0.    0.012 0.   ],0.6506666666666666,0.7349999999999999,0.8755555555555556
301,407,[0.    0.    0.873 0.127],[0.    0.    0.873 0.    0.127],[0.    0.    0.    0.    0.    0.873 0.    0.    0.127 0.   ],0.8306666666666667,0.8412499999999998,0.8888888888888888
302,408,[0.    0.175 0.573 0.251],[0.    0.    0.749 0.    0.251],[0.    0.    0.    0.    0.175 0.573 0.    0.    0.249 0.003],0.4326666666666666,0.7499999999999999,0.7744444444444445
303,409,[0.    0.559 0.424 0.016],[0.    0.    0.984 0.    0.016],[0.    0.    0.    0.    0.559 0.424 0.    0.    0.012 0.004],0.6446666666666667,0.98,0.8705555555555556
304,410,[0.034 0.16  0.77  0.036],[0.    0.034 0.93  0.    0.036],[0.    0.    0.034 0.    0.16  0.77  0.    0.    0.034 0.001],0.6933333333333334,0.9125,0.8116666666666665
305,411,[0.002 0.143 0.606 0.25 ],[0.    0.002 0.749 0.    0.25 ],[0.    0.    0.002 0.    0.143 0.606 0.    0.    0.22  0.03 ],0.474,0.748125,0.7427777777777778
306,412,[0.002 0.007 0.579 0.412],[0.    0.002 0.587 0.    0.412],[0.    0.    0.002 0.    0.007 0.579 0.    0.    0.406 0.005],0.6546666666666666,0.7481249999999998,0.8727777777777778
307,413,[0.    0.033 0.519 0.448],[0.    0.    0.552 0.    0.448],[0.    0.    0.    0.    0.033 0.519 0.    0.    0.439 0.01 ],0.6226666666666666,0.7499999999999999,0.8416666666666667
308,414,[0.    0.    0.561 0.439],[0.    0.    0.561 0.    0.439],[0.    0.    0.    0.    0.    0.561 0.    0.    0.436 0.004],0.6666666666666666,0.7500000000000001,0.885
309,415,[0.    0.005 0.89  0.105],[0.    0.    0.895 0.    0.105],[0.    0.    0.    0.    0.005 0.89  0.    0.    0.103 0.002],0.8533333333333334,0.86875,0.881111111111111
