,user,radius
0,5,2181.4569662479917
1,61,1718.6487237203792
2,107,563.6434241973647
3,533,1945.3430620849256
4,850,5878.981602615719
5,909,2477.2435375809814
6,927,6706.877658945074
7,1051,1958.2770457309655
8,1136,2192.8936102669036
9,1323,8027.476343220379
10,1396,6650.979240298809
11,1433,1301.3631591788526
12,1511,1313.709327414473
13,1921,1705.6506668941574
14,1943,2111.37682163508
15,2217,8367.222822803642
16,2317,1233.2440492712697
17,2535,4615.765703333956
18,2833,6518.032982745954
19,2839,1872.7756258901709
20,3024,2582.5523043099433
21,3067,5009.113550210319
22,3070,2185.3294291077227
23,3123,6014.265190439172
24,3172,4609.2553638982345
25,3207,1572.6133133478893
26,3772,512.472721595059
27,4104,6764.4838339029175
28,4307,7345.811320148269
29,4328,5878.662619365198
30,4430,349.2681103902048
31,4659,699.0080024566516
32,4727,331.65485929488835
33,4753,2051.407700289546
34,5011,1503.6413378955033
35,5046,3314.5909008610643
36,5195,3425.9147000741996
37,5251,6046.372312546818
38,5278,6665.451448284193
39,5378,1954.5281171351212
40,5483,1633.3440491747444
41,5664,5100.604091113893
42,5744,2019.4996484827602
43,5823,4766.221504070843
44,5940,648.9469250371653
45,6062,1300.38060722775
46,6102,3667.4427452305513
47,6196,932.6555502801209
48,6206,3767.1682257572643
49,6299,3374.313025720787
50,6476,6435.040464524647
51,6592,4569.130484119827
52,6611,4199.652772482469
53,6620,3674.1662239492043
54,6661,4912.376486046075
55,6729,995.9446486523801
56,6910,7410.8320234304265
57,6954,7762.202853962854
58,6964,8010.042329132196
59,7021,1921.5908846643758
60,7091,3269.405492678275
61,7170,2087.8115987072997
62,7415,1699.7436243172112
63,7598,3634.436919034929
64,7635,3710.768026693088
65,7638,2380.276105483166
66,7685,3955.6551582804223
67,7812,8247.486814566577
68,8029,6078.071050393306
69,8107,6869.952755690759
70,8115,3623.7386831233557
71,8170,3447.5689111468937
72,8234,7320.78373303443
73,8264,3081.766945337164
74,8292,6224.201360907364
75,8296,14057.602418496297
76,8334,1779.7579268618267
77,8350,6844.3045606967335
78,8446,6987.782715827679
79,8576,4358.96718423017
80,8605,1996.7004989731292
81,8619,4640.906541329718
82,8671,1221.691999790287
83,8724,6644.683233156113
84,8728,3525.197824932855
85,8853,1794.5197927027525
86,8890,664.3023342016123
87,9005,77.39351894958959
88,9069,5063.450845134401
89,9237,3164.6282136523037
90,9452,2440.48354874089
91,9511,1681.1270614913467
92,9517,8811.186310781555
93,9738,4275.529588582611
94,9874,411.5104086054059
95,9925,8873.45372737566
96,10014,484.48542411008106
97,10061,2728.366015614846
98,10102,9754.217495179217
99,10254,17822.150369925057
100,10501,678.9558597984327
101,10864,2810.9798534743877
102,11016,6929.700129260469
103,11137,15378.969314862632
104,11261,4974.247115750216
105,11317,5105.300719582791
106,11343,4051.559665716942
107,11361,1285.8511178711024
108,11411,1378.6708991951946
109,11473,2343.778518428028
110,11638,5254.2386354977925
111,11680,2155.230829411281
112,11934,4923.4337475461525
113,12006,5066.271642031
114,12131,1040.132447950933
115,12194,2504.198325722596
116,12433,305.3268024737978
117,13086,454.1954674923886
118,13121,408.88623054056944
119,13254,4210.845164437084
120,13293,3301.8741533075186
121,13481,8983.533346343676
122,13599,3549.8047563101504
123,13627,2190.919848308997
124,13705,2141.2853776352617
125,13861,1861.5955548268269
126,14204,1370.1480346814428
127,14264,1400.6985064170694
128,14578,1169.3839338975913
129,14581,1144.8217611897708
130,14938,1080.3322217286895
131,14958,6279.319102751226
132,14997,2475.809667903856
133,15190,5607.902696167851
134,15216,2382.7911078978336
135,15458,297.2449056581613
136,15639,2089.337773774978
137,15718,1918.2105877983186
138,15795,8005.321186965732
139,15812,3212.228532575084
140,15979,4329.9618566903455
141,16032,5679.0086932410795
142,16036,4247.509066225468
143,16117,4193.6679475217525
144,16225,604.6405761661274
145,16303,3502.6026318888707
146,16340,1944.9280769232203
147,16344,569.583320499507
148,16389,3756.675115181415
149,16466,2217.03039912281
150,16548,4788.000713300137
151,16557,11538.439634151091
152,16664,8980.800842117713
153,16893,6690.395949452903
154,16953,5395.581947031118
155,17121,7143.673617762944
156,17152,8991.417301812298
157,17270,5725.277406386894
158,17328,3951.954549204533
159,17349,1197.882856735746
160,17370,708.9751421938029
161,17418,9768.091294331673
162,17426,5263.237029942179
163,17501,4500.182105513215
164,17785,5070.358568487334
165,17941,9575.41929564271
166,17945,2599.1105495910488
167,17983,5377.353367205438
168,18005,4375.67167034549
169,18130,645.4610137265408
170,18218,5571.893267139986
171,18546,2250.4790063017645
172,18586,3830.7507197202744
173,18608,2902.356054182919
174,18616,4729.796158219566
175,18968,5345.810971139825
176,18994,706.3949062206357
177,19093,1385.4940498529393
178,19349,713.7885101687973
179,19549,2554.242859317624
180,19705,7390.468177797984
181,19854,718.8722300104856
182,19880,904.9931538601065
183,19907,8489.856163970155
184,19926,1474.674207465628
185,20092,9306.788814138252
186,20192,1534.6103617038475
187,20199,3874.3989888359547
188,20241,2269.609975087821
189,20774,3366.109804680679
190,20782,4896.148000170477
191,20795,7755.849459540914
192,20959,558.9237206218871
193,20988,2063.993117880367
194,21031,2745.1107141745792
195,21225,3771.9948076020933
196,21296,4153.534015244018
197,21299,5431.14884496067
198,21366,4313.875947253838
199,21495,4037.5759228591273
200,21533,4776.581309797737
201,21553,1674.2789021774329
202,21575,281.3632372421966
203,21815,4272.992799357841
204,21860,439.4667611943016
205,22100,3640.0647931920917
206,22653,1799.1281187962097
207,22684,1063.733468063257
208,22810,659.000516114346
209,22822,4182.645271820447
210,22995,5949.62590607521
211,23025,11386.365763236765
212,23027,2670.551560267845
213,23069,5699.542970924313
214,23082,220.31252403591685
215,23113,1930.2608975595565
216,23246,3756.4346532370305
217,23461,4289.543860928099
218,23469,1623.7457485703108
219,23522,6227.5710470702925
220,23677,1465.041580101122
221,23680,8633.186165692752
222,23759,3554.315790510411
223,23788,5045.018647402539
224,23806,1661.3189097683419
225,23811,1958.4785308237276
226,23813,365.65406931385223
227,24099,3738.9236250485883
228,24112,5445.098287250492
229,24312,1138.6817430698338
230,24487,1739.6970411864986
231,24501,3421.711938731557
232,24784,4550.601400698767
233,25023,4232.072450699578
234,25204,378.79993291472334
235,25259,661.7646869027703
236,25262,377.8505613374364
237,25293,6836.5569544636055
238,25336,7733.816206962094
239,25390,2440.1002166670555
240,25453,4434.834987284721
241,25499,12622.72388507058
242,25505,671.0235451869087
243,25553,2301.670918282945
244,26048,2908.13924791844
245,26125,11323.583440034281
246,26237,1102.3590371080072
247,26306,1842.2675241220684
248,26436,5891.185896761211
249,26458,1821.1885600827898
250,26698,1976.3635062060064
251,26712,1660.583384765637
252,26943,1621.8249902740642
253,27029,2046.7208396165713
254,27053,4093.6818430339044
255,27084,647.8047810101929
256,27116,198.75362538457298
257,27131,763.8946952807113
258,27135,2823.855813850384
259,27285,2251.4127585046704
260,27573,2101.0320948141066
261,27683,557.1157606076994
262,27769,6004.3801911974815
263,27822,1942.3663238354136
264,27859,12153.059150060793
265,27898,8303.290104289046
266,28320,53.21218542221022
267,28345,2334.363525589609
268,28358,9800.024848623329
269,28422,1349.498866902889
270,28444,2572.4540483294422
271,28526,708.0752557775426
272,28678,5050.74387894566
273,28819,2290.1402027193562
274,28896,177.73283285354026
275,28951,1365.047317499122
276,29002,7433.358918386072
277,29198,4718.133112205816
278,29233,6315.964228785038
279,29368,10548.500460376066
280,29479,2919.251825149447
281,29542,1476.521383562069
282,29563,3314.3687306977167
283,29576,290.66583706174515
284,29817,1447.2007644011314
285,29834,10913.005984098301
286,29952,6201.184399004839
287,29956,3049.806782930285
288,30070,5385.995936448631
289,30095,2172.5365165133708
290,30224,3434.668173469679
291,30350,2064.3751989496136
292,30443,7128.787632523295
293,30487,7894.201446031412
294,30489,7729.5860313422945
295,30777,854.6999758776642
296,30813,769.5702189677287
297,30904,7865.337072621598
298,30916,3349.289075766189
299,30983,9198.58429694879
300,30989,2441.7899829065095
301,31059,2308.2150699025924
302,31104,2486.0414553526407
303,31216,2915.0372369160123
304,31636,3743.257313044587
305,31652,4649.695908256617
306,31803,1327.9300516176281
307,31855,793.9914413758421
308,31963,7244.937650831084
309,32026,2213.744782648648
310,32070,1320.1309596514943
311,32117,2549.445798638361
312,32634,3902.5576764063726
313,32668,4711.7593191951755
314,32885,349.3055328865743
315,32921,10173.021825875958
316,33235,3589.537989107507
317,33297,1663.9385594259459
318,33298,2093.7409253532164
319,33490,1434.7701469044673
320,33539,2197.6489231909263
321,33592,4533.495219763517
322,33608,1777.5406358051057
323,33828,1042.12410295932
324,33861,2980.4002674776766
325,33928,3361.4170862572882
326,33989,3182.8602971824694
327,34034,2653.093346031255
328,34146,689.5445748998746
329,34239,1766.0881795168364
330,34315,4944.561804523168
331,34335,819.228009401242
332,34362,4215.795595960825
333,34507,8421.513743712627
334,34532,6053.364769542636
335,34625,4154.800848235356
336,34634,11971.255524882177
337,34636,2715.2750137382127
338,34692,7155.361678392142
339,34843,2939.1822558963318
340,34860,4485.953428866629
341,35190,447.04543090567137
342,35216,4508.655921794901
343,35377,4749.11043320302
344,35486,1176.4788660226975
345,35502,6305.617833255428
346,35618,3470.9867252594654
347,35688,2218.6825816264527
348,35966,10762.038864009934
349,35985,2885.0375961792574
350,36023,2376.0207672582255
351,36289,2388.124005100499
352,36378,4958.565682512938
353,36422,5329.62648649784
354,36558,1352.551726896482
355,36746,14128.298857727537
356,36794,469.42355292989754
357,36801,2519.4710376805324
358,36809,7679.998439190968
359,36956,3243.7037703223345
360,36995,2751.142437164129
361,37069,2224.1465476902686
362,37249,2297.363377956645
363,37403,4953.760894667635
364,37429,1121.6599638315165
365,37472,2149.670670795049
366,37978,1623.2797672689376
367,37987,725.6099677669362
368,38023,6975.056114501996
369,38092,572.5964307675417
370,38190,6073.759596757205
371,38198,2369.464428445274
372,38202,681.6613403357196
373,38256,265.31987219671026
374,38272,11646.431260838355
375,38275,989.6822743321314
376,38290,2447.4876088150763
377,38474,4041.755278952024
378,38524,1294.7951929208182
379,38611,4239.261287752405
380,38756,2020.6066540529346
381,38795,178.14232204329286
382,38974,1201.64942938602
383,39109,1181.164653064738
384,39165,7780.7590516993505
385,39180,1736.737385028057
386,39197,2688.2512774391025
387,39271,1511.3122636439998
388,39426,10537.286962586903
389,39595,2167.2452041622005
390,39683,3919.34166803503
391,39758,3654.1969019806343
392,39760,1404.4174264966528
393,39768,6142.979110486227
394,39818,961.1531705460076
395,39852,740.4693207552673
396,39879,6395.011661924695
397,39925,622.9510800073381
398,39947,6950.419606127628
399,39979,2425.6798573001297
400,39996,1507.6205732506953
401,40031,1545.2308760999008
402,40167,7517.724307455066
403,40168,1271.8394038948877
404,40451,1215.0110785659922
405,40457,618.1852291920744
406,40472,902.0359397601068
407,40528,5014.264862351275
408,40590,6797.712111921982
409,40594,5229.032504775678
410,40707,2784.9548417326164
411,40866,3208.2044347289043
412,40879,4198.651959578465
413,40908,332.006087870517
414,41052,5105.363633317213
415,41264,6320.405406983627
416,41271,2426.6494792605317
417,41404,5064.167639905669
418,41406,3810.14086992326
419,41662,6828.306677013643
420,41941,5183.692281997686
421,42014,917.3678442714213
422,42256,1188.4185010014105
423,42293,5191.872372592098
424,42405,3062.1609653504443
425,42462,1041.2524657360075
426,42504,8545.153471313837
427,42514,6262.080966532849
428,42532,268.22470771028543
429,42576,2880.61400246187
430,42691,10138.631888197035
431,42747,5204.548984979422
432,42831,5009.6695726515845
433,42914,1410.0253749049873
434,43027,3153.231190835026
435,43076,5121.228344435206
436,43352,4841.642312380607
437,43469,3362.5868799510445
438,43550,332.7051461100836
439,43590,9797.208814539683
440,43710,7535.469216250481
441,43740,5433.2583347764285
442,43870,13144.019570362745
443,43905,367.78875816357777
444,43971,2061.5356418757365
445,44058,3631.4823304741835
446,44364,2192.3725422684183
447,44472,489.61758676132894
448,44501,5818.246391869397
449,44569,7285.405500327628
450,44576,244.28303179173884
451,44645,11173.72761159536
452,44867,322.1273629124061
453,44886,3160.7715433946546
454,44910,1846.4372886785638
455,45200,2168.9477826191114
456,45232,1443.6101216041518
457,45327,7032.395736296036
458,45361,137.26120696247446
459,45768,1747.0300012415055
460,45856,4034.5859707747645
461,45883,1781.4313220911927
462,46118,10268.203250391016
463,46186,4735.995175669466
464,46259,10804.256765380418
465,46382,4162.960987410318
466,46703,7680.053818014078
467,46835,2036.916562321372
468,47926,2344.7612858023003
469,48049,6871.216606011458
470,48061,3517.230123394479
471,48095,434.1962355954902
472,48138,2856.662853231346
473,48195,5593.371031662383
474,48228,7341.194839381101
475,48369,1458.0639459655533
476,48386,1298.251502051754
477,48584,2257.1272531614186
478,48622,4649.436041898036
479,48718,2576.1505622770287
480,48755,1836.2265714714918
481,48978,3418.398000696066
482,49036,470.731570625731
483,49103,384.7260815594589
484,49138,715.9322445663951
485,49168,8378.967741489654
486,49349,5515.429338283659
487,49367,420.2050069914028
488,49407,3777.7683214164776
489,49429,9158.507960395953
490,49733,2520.8807373573086
491,49909,1011.8855935698232
492,50056,2723.065677947393
493,50092,442.0120720081869
494,50111,2343.4247529717177
495,50115,8885.978581347468
496,50175,5640.171427369622
497,50280,694.3626304265246
498,50286,9585.508546811012
499,50356,2588.5934254142558
500,50369,920.0447661872935
501,50384,5046.114806325893
502,50391,1538.1888480276423
503,50419,4004.783535618999
504,50562,6604.397398232316
505,50879,3739.766995971005
506,51002,3925.805350605009
507,51053,353.07660867627266
508,51152,2354.4509342458023
509,51208,5827.019504285166
510,51298,6533.175999865849
511,51339,5820.894772993328
512,51530,669.4561350966668
513,51655,3096.5526077500817
514,51709,2504.8644401790098
515,51759,2133.4293515616464
516,51903,746.5729827683672
517,51950,268.4255795710734
518,51957,6737.510562708642
519,52044,7887.96675861678
520,52079,2488.6017907472888
521,52120,480.1395732549109
522,52277,905.0245426332973
523,52324,6249.337031037324
524,52331,1237.3628515441842
525,52392,394.7044872211607
526,52438,3207.0220799766807
527,52561,1507.6975366612485
528,52689,1681.950586882455
529,52749,885.9632494848686
530,52872,3073.2137976838035
531,53011,584.0399537858177
532,53021,502.67340131637616
533,53027,1199.3641487703062
534,53311,4081.706649287647
535,53485,6397.749383832251
536,53860,3776.0950310731123
537,53935,1610.267031905367
538,53997,2460.9391925706827
539,54048,1031.335839917729
540,54420,8085.044219671383
541,54436,772.3197890229551
542,54520,1083.4789295730222
543,54541,668.818076752416
544,54562,1245.1586405708692
545,54565,411.3081480103046
546,54610,2460.8572148130916
547,54659,2147.4330765137597
548,54917,4063.332088959961
549,55053,152.71160104833763
550,55063,368.59273226734445
551,55110,2092.9121073491224
552,55170,5920.223114297234
553,55267,480.17699958533757
554,55348,3915.0391727583938
555,55407,679.235529642917
556,55449,2618.6649931170964
557,55499,572.8718287012426
558,55601,1774.2811883721495
559,55673,4410.43587279164
560,55697,388.50727410078287
561,55716,655.7667138611961
562,55720,4350.823466119552
563,55807,1088.531355078407
564,55871,6986.939184445905
565,55900,734.4822221035704
566,55997,4193.411279020379
567,56021,1659.8127850744524
568,56147,10854.281909001063
569,56198,8407.254979613968
570,56304,849.3840620520118
571,56378,11386.98065834798
572,56526,3227.81504690755
573,56634,4827.571721991466
574,56803,1291.493096454158
575,56856,594.0976541919105
576,56883,3946.536256539781
577,56925,2320.4806561566543
578,56935,346.6852789523268
579,57018,7068.108509618909
580,57020,4398.4978131747175
581,57062,1031.102730029866
582,57170,4887.97182339526
583,57387,3026.7570462490717
584,57552,5201.223318043099
585,57659,1560.8824609696
586,57827,2248.544817292974
587,58006,2889.006340334232
588,58456,6733.346627284305
589,58528,6201.012943971053
590,58644,6701.307701984473
591,58665,6260.439772967567
592,58747,1185.5262109351243
593,58758,4105.5572105067795
594,58762,2802.3475622093865
595,58796,1155.5187652402267
596,58884,620.1759189788762
597,59041,1725.1786637300318
598,59070,2563.964642358592
599,59362,5393.8559894711625
600,59535,4789.856889613565
601,59563,10033.108110860983
602,59897,1472.9955046099121
603,59948,2813.5959266943437
604,60085,1753.9323473396767
605,60090,4242.523227376562
606,60365,7043.745641914194
607,60510,1316.9300293224499
608,60929,6529.098807610717
609,60944,2759.5414893723623
610,61168,1475.9935618343097
611,61198,3724.5644694349558
612,61200,7181.984835825038
613,61218,4515.789511561442
614,61274,2944.083406866853
615,61297,5598.902714600707
616,61335,723.7875905691496
617,61365,2929.415561754417
618,61518,255.75241702340836
619,61527,4574.532182812065
620,61617,4924.791356815377
621,61651,5057.806250911839
622,61658,4134.234881371158
623,61716,767.4768061004411
624,61781,5207.654281422651
625,61783,2086.333935544236
626,61810,326.0546419304659
627,61909,5044.749517808602
628,62074,4687.391675478991
629,62110,3993.5646437925056
630,62149,4862.810654769548
631,62250,2959.1170684536332
632,62326,523.8804064706018
633,62357,1053.188400248056
634,62475,4461.0729540763
635,62638,2145.6476864716915
636,62659,1281.4790536740134
637,62734,4057.899601162428
638,62831,15575.976815040101
639,63177,2298.496683704095
640,63237,6285.219220321823
641,63262,277.5884396818937
642,63355,3474.200179808294
643,63390,3856.0080522367134
644,63491,2410.6600421457592
645,63539,434.5380183712825
646,63574,1033.058195532433
647,63652,641.6101082528209
648,63670,7410.5618285173305
649,63709,632.803884669316
650,63710,717.3552440180694
651,64095,5319.368609674524
652,64105,3540.7643300651644
653,64106,7692.828982211017
654,64240,9527.961126420609
655,64333,5334.8912815728145
656,64375,9530.217158029136
657,64395,3372.1876619258014
658,64440,5973.23678249518
659,64549,5486.831496389526
660,64701,833.5920086022298
661,64843,919.0116987420073
662,64918,914.0599184889392
663,64939,4421.737705334653
664,64961,5054.878593509369
665,65064,3555.836420188993
666,65090,3986.3236769670134
667,65250,311.1664207196901
668,65296,3116.4963455460593
669,65377,1875.8529157219796
670,65511,681.0274176693623
671,65529,594.7880641991738
672,65693,9273.23215229308
673,65978,1226.7465881431074
674,66646,6294.915467869203
675,66718,661.2371234947893
676,66725,6628.946902088948
677,66797,1415.055161098819
678,66883,1283.5293279399725
679,67112,13659.430173152987
680,67245,4146.754691740586
681,67553,7298.45103337782
682,67602,3563.7266292918102
683,67821,5995.249351106846
684,67929,2479.4666063074496
685,67960,1459.3038291721114
686,68037,893.0583910740232
687,68107,6900.356842508928
688,68246,6558.959541583787
689,68318,7764.794470775556
690,68495,865.6446923927589
691,68608,1276.2314375358212
692,68642,1797.631519012553
693,68726,4530.473270566053
694,68795,8290.041765608652
695,68830,7933.4756176688425
696,68861,12587.433258661178
697,69215,4621.007298281176
698,69282,1859.3540372887421
699,69323,6876.739509380974
700,69326,8096.791724035502
701,69565,1253.9312392676645
702,69682,388.8995844827934
703,69786,4334.7899209839925
704,69850,3176.912122370489
705,70337,1548.5527929901666
706,70386,2616.3747653943915
707,70396,11509.807430782963
708,70565,2732.4589797992985
709,70635,3978.0465493255992
710,70749,6395.074840916901
711,70774,1494.1232618957033
712,70781,907.41344387536
713,70783,5595.225701837624
714,70786,3760.232035278131
715,71280,14559.690286086654
716,71394,3209.6304019005042
717,71421,1043.4352135222855
718,71504,275.0222819492117
719,71542,5593.893424371569
720,71899,573.1705976867554
721,72208,577.0560084642617
722,72220,3331.6640745466602
723,72291,4003.9564303363168
724,72473,4913.785722523769
725,72476,2954.363891550424
726,72542,4512.883059784501
727,72570,121.62982526386881
728,72614,4011.5993750432954
729,72716,4343.684515459266
730,72844,2768.21240281415
731,73094,9540.899691362918
732,73171,4976.324990676864
733,73173,3880.8912489300924
734,73179,2443.716241978135
735,73377,579.9231535185615
736,73490,2917.7134929901167
737,73537,5698.356989107094
738,73590,5437.3205862187315
739,73638,2131.4963642872644
740,73649,1869.5205297524915
741,73698,8312.436630345357
742,73763,3269.797839723265
743,73777,8381.614982549438
744,73784,2939.6410095535703
745,73825,712.3645166202001
746,73849,4471.640152746203
747,73924,1133.185492346439
748,74055,692.1924387759586
749,74204,477.8236782485278
750,74280,5215.369264322675
751,74317,1528.7148712222195
752,74369,5014.041305433121
753,74460,3276.173849820286
754,74723,1397.1586921979113
755,74826,2028.9184979319807
756,74880,11863.961451546802
757,74974,396.848045027437
758,75143,5866.804065406442
759,75395,1919.7985806788793
760,75548,4091.698578673471
761,75554,4889.221977320698
762,75707,694.6909292152328
763,75794,3022.748993314259
764,75796,1491.7274965366353
765,75954,1058.7735088067536
766,75989,6280.5028148136425
767,76121,2133.8435723152975
768,76423,1957.2468249233298
769,76463,3296.718272061426
770,76492,943.7269405280482
771,76687,6461.976700213888
772,76688,3323.6081566897888
773,77462,5088.5192542499135
774,77559,304.26113871734157
775,77584,906.7831170474865
776,77870,463.9579992079204
777,77878,1588.0696339237581
778,78023,4157.319355361824
779,78040,2159.1265088247646
780,78064,1682.5087105545583
781,78074,1932.1339888959794
782,78158,3198.7875848579242
783,78191,5689.560038067288
784,78206,7063.532775018235
785,78299,1467.6553281065121
786,78317,1599.4945649955494
787,78456,4431.098063075042
788,78480,751.7062223966735
789,78540,716.5282171662217
790,78793,645.519209802958
791,78880,9016.179444229756
792,78883,4202.039598552895
793,78903,3141.2092394246206
794,78935,7743.236646373652
795,78969,2669.0749832654246
796,79174,3175.424789018842
797,79433,2190.892774162162
798,79478,5007.702057063563
799,79670,3878.130816159744
800,80097,6531.337059677065
801,80151,9837.83788189179
802,80211,1079.613483861515
803,80224,822.3595261581484
804,80327,3274.421906663779
805,80335,3495.397117661915
806,80445,7671.428884491212
807,80482,1524.8966721121267
808,80504,2952.5120018957664
809,80548,6117.322538787103
810,80554,1355.035003839893
811,80757,882.929678238167
812,80865,1021.3475599834538
813,81019,4560.920546340262
814,81027,3062.3626461801487
815,81059,8184.443686684187
816,81113,3124.624019584531
817,81292,1105.0648440308314
818,81660,2398.1160701706895
819,81760,1208.1358852029348
820,81812,2832.9885450788747
821,82003,1807.8651511840305
822,82213,3995.090772374138
823,82224,6684.022682535164
824,82472,5129.801580508983
825,82498,836.6354880862978
826,82584,2275.8318119726223
827,82696,2029.2124630162257
828,82701,4076.1185776851676
829,82883,4570.115182074661
830,82995,891.1229276587171
831,83053,6203.837382597473
832,83084,6094.239439257374
833,83135,3449.7231841309326
834,83193,2953.7226039072802
835,83600,8912.799839368934
836,83646,1010.7695769654763
837,83698,3097.4737222594167
838,84022,888.9386608365236
839,84036,4426.523873625636
840,84217,1058.6002573717406
841,84422,3489.5152014082614
842,84497,2694.949415229497
843,84561,3690.8344915771504
844,84578,181.34762048774857
845,84620,819.8558878525981
846,84691,4782.128129345129
847,84718,202.40678351558006
848,84736,554.2109066099757
849,84759,1691.248150440607
850,85042,192.34396289008944
851,85212,3858.8059502766605
852,85265,6383.6846748764465
853,85305,2004.3349963559529
854,85332,1585.813621658324
855,85472,938.9153542104145
856,85573,793.9645438182339
857,85665,3342.284053935839
858,85676,1973.7296712980478
859,85762,2329.9512325511873
860,85794,2018.0247902247756
861,85798,3898.013024232178
862,86164,4858.71112279793
863,86182,4148.270001062675
864,86196,6129.64960656653
865,86253,2641.1129811092765
866,86753,2726.005344336156
867,86848,1892.5370628436904
868,86865,6327.099445054823
869,86898,3390.266813483589
870,86925,3543.0129258416428
871,86955,603.4184672199243
872,87008,1250.1314012213663
873,87185,1247.9128501319692
874,87256,2426.922494831403
875,87333,1688.12532212735
876,87359,5252.1473590263795
877,87599,2028.1468420206495
878,87601,3505.8821127443894
879,87668,3871.754027796296
880,87702,8770.940858892458
881,87753,574.4027971013282
882,87818,1225.6536569958662
883,87834,868.8664922333135
884,87847,2061.9834208279367
885,87988,6253.048972267323
886,88256,2915.3881452653354
887,88465,1157.7178006551242
888,88542,883.7696275683578
889,88573,3671.5682079756175
890,88619,2134.2551804877853
891,88739,3508.4901484083603
892,88880,1774.9398715319862
893,88941,1997.411459268992
894,89026,5914.161928634983
895,89060,4765.545168455345
896,89104,6845.554725124463
897,89147,401.66245628852477
898,89209,3973.7369285277323
899,89242,3710.642370296597
900,89529,1878.0399184060605
901,89621,5397.411426615687
902,89879,2500.2703755209127
903,90114,4506.001830909215
904,90167,1072.2163943307066
905,90568,1394.7929197103354
906,90748,3364.4436006657415
907,91046,998.9999144301206
908,91166,2470.9255843289684
909,91182,1905.5522915032666
910,91315,7289.7522916168755
911,91349,1371.557490812852
912,91395,580.7968242965383
913,91472,9180.998058039799
914,91524,6182.640244208753
915,91756,11413.690217740546
916,91837,8584.174940272576
917,91857,1049.4888339216793
918,92007,1674.117705359781
919,92017,1730.5187923024505
920,92288,3894.608512533342
921,92475,301.1469939676451
922,92736,958.1927644839437
923,92882,1553.5543296065773
924,92917,6599.737075063487
925,93005,924.6122188038996
926,93039,3875.0620544876756
927,93076,8530.450045383119
928,93130,2808.9665133975814
929,93220,5893.840106825956
930,93223,4314.935027797103
931,93248,7997.857012700627
932,93308,5231.560404398081
933,93310,6513.249925508001
934,93451,8227.02403811677
935,93530,5989.864176861635
936,93579,1484.146485795877
937,93678,395.75125330050435
938,93735,772.6671003324961
939,93804,8144.326019265849
940,93922,1428.6550680217706
941,94048,7905.202320418221
942,94085,3132.224914500465
943,94117,699.4138515432267
944,94121,2090.7845095366883
945,94221,1123.717308424843
946,94269,2432.7668002968717
947,94416,563.8282205409591
948,94443,8596.399718326871
949,94523,4452.633637051834
950,94680,1519.0951752540082
951,95015,1458.2183192176287
952,95183,1372.1986624907202
953,95219,4528.305697293005
954,95346,831.5033615828174
955,95366,2078.0516124153582
956,95808,7063.9668614478605
957,95851,4265.649050053571
958,95886,3520.215580900693
959,95921,5031.544951810862
960,96080,1681.2798433529429
961,96273,1740.3995372375607
962,96309,6113.184241263539
963,96555,1171.440865569955
964,96624,721.5647324970145
965,96751,3725.4964635590595
966,96880,7810.832035828669
967,97022,7326.207763486578
968,97051,518.975303786347
969,97073,234.50691009996748
970,97168,6830.976309117765
971,97331,2569.1605871749907
972,97363,933.5461994915523
973,97571,1958.7092320446116
974,97686,4920.061916138731
975,97711,4781.80527655863
976,97832,11781.076356945037
977,97982,5947.584215417761
978,98016,2788.8712837729067
979,98019,2813.266269218603
980,98190,895.433373350139
981,98262,130.18755592195754
982,98375,4673.691339337009
983,98449,780.8446299339881
984,98587,4279.533366150358
985,98674,7143.609371674125
986,98759,4982.825364883293
987,98828,1748.1657176085405
988,98911,495.69804362241297
989,98996,10161.519669146184
990,99020,6447.986664985614
991,99096,749.9230118805039
992,99340,4985.295660418999
993,99377,2375.599021986607
994,99402,1991.6428276440856
995,99467,1939.1146176922648
996,99582,5798.418060402493
997,99662,5240.758413864964
998,99764,1198.563008954045
999,99912,217.98999671830538
